date,RV_BTC,V_BTC,R_BTC,R5_BTC,RV_ETH,RV_XRP,V_ETH,V_XRP,R_ETH,R_XRP,R5_ETH,R5_XRP
2016-06-14,0.004134167729155843,-0.284426864965301,-0.01453508173238205,0.1819493503398919,0.027534826888835167,1.2970049552092595,0.3378534226531382,3.5432449677476505,0.08149932794111181,0.36605003803441005,0.25398745342823403,0.3642459739306212
2016-06-15,-0.004656294223857921,-1.0903819888794928,0.004270333031310303,0.18784860482640345,-0.007443254750679639,-0.15625248370976622,-0.6016548438235194,1.3381405790159144,0.012371303625476893,-0.11676836212879538,0.3066712842952748,0.21437923356364297
2016-06-16,0.041250802036552674,0.5214204269799456,0.07911236288819046,0.2523696577676615,-0.05574854832645952,0.09378159645593813,-0.8949999381637515,-1.9811166777575373,0.062288885115274306,-0.047337745176165624,0.3961153341408368,0.1466082654536054
2016-06-17,0.0006018152076250338,0.9272588631101321,0.0006490261043248235,0.14902536955634085,-0.3868155348515501,0.0015729367947537828,2.2678213131757747,-0.31591920011416974,-0.17056702510210897,-0.004978921174101925,0.0948589292709121,0.1477270358054299
2016-06-18,-0.02253227876937221,-1.1078536789825764,0.02033867756802077,0.09039687087286864,-0.42637582304387023,0.0007050524543903304,1.6455899761878143,-0.25676478627659716,-0.2591021027191813,-0.0027459078973189888,-0.28525952410441824,0.14056040730527686
2016-06-19,-0.0017349889225291087,-1.7129377411688074,0.0010128733116390176,0.1076003666180807,-0.013739992762038784,0.009405493480117317,-0.8550411292638795,0.12139388939710027,0.016069393964554424,0.0774791344673893,-0.32850081047419355,-0.10037699479928808
2016-06-20,-0.0050756927682866606,0.29862981730363103,-0.016996604070269258,0.08414526040235337,0.05119291913645401,0.03047153813955139,-0.7816442869330089,-0.4643757705761278,-0.06549388256558897,-0.0656182774173314,-0.38014827344783786,-0.04827764628035691
2016-06-21,-0.2330632456651908,2.521627528822385,-0.09242572227708534,-0.08819286527038339,0.014014483119442225,0.018325898114102585,0.19507207644232416,-0.3024124376975701,0.07184258954451539,-0.06059902249268445,-0.37457363149458844,-0.061525839957706
2016-06-22,-0.04019731576195905,0.7212448331443602,-0.05573324606945696,-0.1395692786772572,0.09768947532211757,0.21217484764365518,0.7331778794833408,2.310248997627,0.13324116569222988,0.09184068377979737,-0.14548983661159132,0.029791519411155987
2016-06-23,0.02325478780309156,-0.306328895071057,-0.07591444417183467,-0.2207375660204256,0.05320120705614432,-0.06341287283589181,-0.9459142248258932,1.1918514963270566,-0.05624316207522584,-0.053205347336737874,0.0884763106141766,-0.022314261071922803
2016-06-24,-0.0020593428780672574,-0.018341790104827282,0.1122760028491041,-0.13412211935917484,-0.06811994467090869,-0.003099199314235114,-1.2653976905413113,-1.2472021571276395,0.0538328346733179,0.002484921387061023,0.12893084143946565,-0.09036269958485399
2016-06-25,-0.023584859706030286,-1.3043867571336074,0.0180811861030068,-0.10322387146037416,-0.016742844510175235,0.01043880621418746,-0.6231421944420727,-1.5067619603845763,0.026868417288233637,-0.006927973023372003,0.24050918955935208,-0.033226639707847005
2016-06-26,0.05518323109176938,-1.014463096489302,-0.05439648941665698,-0.06564710330705847,0.012873970926153151,0.003766189261795871,-0.6663989579302179,-0.9931110988971366,-0.019318714072030785,-0.0037923141388493953,0.135002619871174,0.02523530959531506
2016-06-27,0.004198280401036824,0.27425222626407386,0.015308099621384132,0.004648379251130264,-0.0007407608047911331,-0.000769751270278725,-0.32774302791277243,-0.14815818331116493,0.0022601878352948024,0.005195469147067477,0.003818051641957032,-0.05612430153532766
2016-06-28,-0.000825812375059636,-0.06362505882540859,0.01297935735235578,0.1012920428854056,-0.08880965320256923,0.07363206461663542,0.9139634679541384,0.9061443251922157,-0.09716980636147876,0.08125865005115629,-0.03971318720766748,0.07792514529650818
2016-06-29,-0.0012097806865429199,0.0514311475170075,-0.023522335101367583,-0.033165257855448986,-0.025505302900823517,-0.007184627117498474,0.8453419972270044,0.621617621621346,-0.03017157905852208,-0.01155795277932925,-0.11626074586106971,0.06282549955296646
2016-06-30,0.011110409854013972,0.30898113902977986,0.03595821378904018,-0.016188093667495632,-0.02201798728726731,0.015524019068205278,-0.9714763736767384,-0.5238728440130007,0.022664459871459375,-0.029633181497417005,-0.1198787383218205,0.03852547510020954
