date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin
2013-10-10,-0.0007209581060215142,-0.14730004243647699,0.004894486750283367,0.036226557059285236
2013-10-11,-0.005870192833930617,-0.8768585898452228,0.006694571852192022,0.03940540216747168
2013-10-12,-0.0021548060399648266,-0.4071965841523939,0.0052918077504264804,0.03636792967441638
2013-10-13,0.009708781846675566,0.4666750573098115,0.020804158470869805,0.04967978584160959
2013-10-14,0.041299804402573886,1.028750088788466,0.040145614423432674,0.07980891000779633
2013-10-15,0.015232723254022218,0.5677857786075231,0.026828293042809204,0.10337787150309419
2013-10-16,0.005689505079658962,0.21294031966522287,0.02671877777117926,0.1253252091794872
2013-10-17,0.0015881708468771013,-0.2825161834956642,-0.0056215216672763635,0.11310881129865402
2013-10-18,-0.0062165083059077305,-0.13567640654783908,0.045818639099317604,0.1403851880321636
2013-10-19,0.08224003028158787,0.8154699841344595,0.10084985576615368,0.2069395403440193
2013-10-20,-0.016433714687822964,-1.3979258154209244,0.011755784539163594,0.1892232321662286
2013-10-21,-0.008787114610546563,-0.1377107584081827,0.06380848317239707,0.2321833301913956
2013-10-22,0.15229324568009167,1.9942036507521825,0.076367950496254,0.33378052185677043
2013-10-23,-0.011601033249051762,-0.30885678146822215,0.037561206180753315,0.32324943857372146
2013-10-24,-0.014879231902704244,0.28248840639018,-0.052672009066993986,0.1387122645120784
2013-10-25,-0.01039920027113845,0.29699442097879647,-0.03501480006548974,0.08607284389144243
2013-10-26,-0.02707280642368191,-1.7499739105243908,0.015470405736260018,0.03672310278695967
2013-10-27,-0.04251454280026136,-1.1764194433440354,0.036138932453727124,-0.002024197695085217
2013-10-28,0.007662174535235468,0.23763484281307967,0.03224348098339447,-0.007139039150854565
2013-10-29,0.0137758885805223,0.5040784975819284,0.027328855816317166,0.0767070377486343
2013-10-30,0.0032031597095024786,0.7309695003291061,0.004382070261564008,0.1206651083483572
2013-10-31,0.0006378388078333559,-0.19810188729036682,-0.0032197512934263317,0.10003879887207567
2013-11-01,-0.017969169187832316,-1.6324067839844512,0.01100777659351082,0.07335777604700788
2013-11-02,-0.005813519595489281,-0.7317969785742555,0.007944169989353655,0.04809062261999819
2013-11-03,0.009059897081603955,0.8121905190035568,0.01115489145664883,0.03158979108977844
2013-11-04,0.05233558976649813,1.4505490619854182,0.036079848064473286,0.064146230466676
2013-11-05,0.15187923793232047,1.3303092155041423,0.11416837240713495,0.18946786429680285
2013-11-06,0.02477035242500643,0.34654944977697166,0.07147710793062245,0.2606110622683937
2013-11-07,0.015201458214101418,0.15389544254618048,0.0987778322905164,0.37421449679632657
2013-11-08,0.0004484008190910778,0.0033732662782544054,0.1329277863362497,0.5397104844776335
2013-11-09,-0.007467347452114113,-0.11430018108877782,0.06533102030970683,0.5831804319661253
2013-11-10,-0.05920531639454952,0.5137546098095669,-0.11524045772843794,0.25720136113125314
2013-11-11,-0.06043649588746536,-0.4947742031786566,0.12214965028328795,0.3166572176738056
2013-11-12,-0.04979663988540783,-1.2218572431638481,0.04075487555032664,0.24712874473083635
2013-11-13,0.02116336489009263,0.35912148137762223,0.05893093559568774,0.16567289141776143
2013-11-14,0.049316102376925075,0.4733922825196055,0.10417597455210448,0.20817659145604872
2013-11-15,-0.004047452241245852,-0.17597846802969297,0.022999701534865746,0.3969493782318436
2013-11-16,-0.004132395999912431,-0.5688273173221718,0.007264763618185954,0.2539306899895628
2013-11-17,-0.019755755681692095,-0.22426811178342465,0.08808990063094746,0.31096125698895416
2013-11-18,0.2096208737318644,1.1525653062779204,0.1818733156291259,0.4631644759601554
2013-11-19,0.11575235054016501,1.0108974255196568,0.114504545780856,0.47685106112196696
2013-11-20,-0.001265610047442391,0.008723909877066838,-0.14507371869686436,0.234212271840591
2013-11-21,-0.2121632924494522,-0.8439979919363125,0.2513789066757186,0.533327938320574
2013-11-22,-0.10725333575413439,-0.8307686919690607,0.12910132121123397,0.59112091749399
2013-11-23,-0.04959213276570577,-0.41251976288055126,0.12021759253281061,0.5081156500051105
2013-11-24,0.00419437470903027,-0.22317208988455572,-0.018794351530247222,0.32773939768354543
2013-11-25,-0.0007967908728017932,0.12242939479083059,-0.006508166393888515,0.5429380024965917
2013-11-26,0.012431510596164786,0.39243179299180575,0.03167814335681096,0.27204910138608596
2013-11-27,0.03452804531418137,0.2838292729263854,0.12165075489988886,0.26365526993524946
2013-11-28,0.019077989446095248,0.21500110706931874,0.08873437772552628,0.2281408033075858
2013-11-29,-0.02552900235960126,-0.31900287514532977,0.08002749927558139,0.3518326587532732
2013-11-30,-0.03556575710457547,-1.0277027575684983,0.03460704648562252,0.40777764557855223
2013-12-01,-0.17429012724606185,1.014488634788174,-0.1718009657963825,0.13011998359100674
2013-12-02,0.06530662240237455,0.8714448877667147,0.07494062254440248,0.08305715785802925
2013-12-03,-0.07938229424063989,-1.582419702842591,0.050165132611810215,0.04468903258503265
2013-12-04,-0.057795509615457936,-0.7849377477406456,0.07363069209222739,0.03850152873675694
2013-12-05,-0.14416661061322192,1.474527343782313,-0.0977714053395713,-0.09437522390014808
2013-12-06,-0.1658880486330338,1.2950327528536656,-0.12809563948671698,-0.046584023091006954
2013-12-07,-0.06891594459422612,0.37320368713223484,-0.1846604065565075,-0.27683652595108965
2013-12-08,0.0023443048714827837,-0.6553282668950304,-0.00357729856914335,-0.31384457547563904
2013-12-09,-0.2345296023860999,-1.0364668002028106,0.2262779689037877,-0.2162879782261572
2013-12-10,-0.017042612450914332,-0.1888192263826527,0.09025888294011186,-0.052957312079567664
2013-12-11,-0.005291486366444413,0.10484102970662157,-0.05047152227760132,0.0313562387391193
2013-12-12,0.020258437033857164,-0.4872806054668981,-0.04157447845568596,0.21235145325986138
2013-12-13,-0.021650332982211615,-0.7577982067875126,0.028570050428058602,0.2514652603010332
2013-12-14,0.015312349574314365,-0.6289544165802505,-0.02434572231413945,-0.004306147912415126
2013-12-15,0.006895182426808183,-0.2361665969770872,-0.02919626448052326,-0.11340019681041069
2013-12-16,-0.2248929113114657,2.0641252481311643,-0.1089531323329731,-0.16800601978654017
