date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin,btc_tot,turnover,price,turnover_pct_change,log_btc_tot
2011-12-23,0.0,0.0,0.0005827622491410001,0.0,7939250.0,1.8829557184872628e-05,4.18625701649,,15.887329370323553
2011-12-24,0.0,0.0,0.03433687490848869,0.0,7946900.0,3.4258383445116965e-06,4.33,,15.888292473478353
2011-12-25,-0.0,0.0,-0.00601016981755198,0.0,7954550.0,3.0400742971004015e-06,4.30397596469,,15.88925464995788
2011-12-26,-0.0,0.0,-0.001852979464901372,0.0,7962825.0,7.125185481283338e-06,4.29600078561,,15.890294394356124
2011-12-27,0.0,0.0,0.0034134407049268845,0.03031825455524939,7971100.0,7.285552482091555e-06,4.31066492956,5.7706165441877095,15.891333058808721
2011-12-28,-0.0,0.0,-0.009921683679637194,0.019501635677985796,7978350.0,4.455823140122957e-06,4.26789587568,-0.7633601737749469,15.892242181129472
2011-12-29,0.0,0.0,0.018844237842889244,0.004231205692840634,7985600.0,4.5783613266379486e-06,4.34832112065,0.3364207140633566,15.893150477697482
2011-12-30,-0.0,0.0,-0.026670889010300014,-0.016642387089900734,7992825.0,7.0988730129835194e-06,4.23234753066,1.3350985269519127,15.894054822211087
2011-12-31,0.0,0.0,0.05429091065311642,0.03866962670175833,8000050.0,1.191466029587315e-05,4.4621255323,0.6721894927747434,15.894958349624579
2012-01-01,0.0,0.0,0.09739851489251672,0.13595698399824863,8007575.0,2.6976956194603233e-06,4.89672993241,-0.6297198289228627,15.895898526640757
2012-01-02,0.0,0.0,0.02108959836777724,0.17153748489783727,8015100.0,2.376514329203628e-06,5.0,-0.46664976268828107,15.896837820554321
2012-01-03,0.0,0.0,0.055928135554,0.2141791121858967,8023000.0,1.0973112416801696e-05,5.27964067777,1.396733598319912,15.897822974735792
2012-01-04,0.0,0.0,0.003396810537791284,0.2516870551114423,8030900.0,1.3352583176231805e-05,5.29757461686,0.8809440810971729,15.898807159343605
2012-01-05,0.0,0.0,0.17027406817625157,0.3893858775291812,8038825.0,1.1792995774880036e-05,6.19961419834,-0.010211329401917935,15.899793486196426
2012-01-06,0.0,0.0,0.06067439796184737,0.3428904898138079,8046750.0,4.210736845310218e-06,6.57577205742,0.5608643224740752,15.900778841167103
2012-01-07,0.0,0.0,0.03409910511222547,0.3599999999999999,8055300.0,3.6728363934304125e-08,6.8,-0.9845452798314868,15.901840817847532
2012-01-08,0.0,0.0,0.01764705882352935,0.31069525794373765,8063850.0,6.200512162304607e-07,6.92,-0.9434935875366539,15.902901667929806
2012-01-09,-0.0,0.0,-0.04255343630057806,0.25067237367712836,8071525.0,8.284595897305652e-06,6.6255302208,-0.37955107352915773,15.903852993892647
2012-01-10,0.0,0.0,0.001211372085331952,0.06999500145286341,8079200.0,7.709919321219923e-06,6.63355620316,-0.3462289422978826,15.904803415694484
2012-01-11,0.04391874404654654,0.6959181392261815,0.06310906638441915,0.072451064357137,8087150.0,1.3027943591994709e-05,7.05219374195,2.0939819016485934,15.905786940193316
2012-01-12,0.013330429841125594,0.43824754107594366,0.03041758045783438,0.06863300183823529,8095100.0,1.0166845599189633e-05,7.2667044125,275.81182906418127,15.90676949832208
2012-01-13,-0.0019338722992020042,0.06305278193396191,-0.03067068953797214,0.0178944476156071,8102200.0,6.0440552985608854e-06,7.0438295775,8.747671063860038,15.907646187702994
2012-01-14,0.050779179627500615,-0.5960437669952245,-0.08519370965573314,-0.027437896912656412,8109300.0,2.0761348081831967e-06,6.44373960561,-0.749398180198698,15.908522109172809
2012-01-15,-0.06825609076835881,-0.6227511536847015,0.10960411773547163,0.07785323302062075,8116950.0,2.057336893783995e-06,7.15,-0.7331571436653546,15.909465025813043
2012-01-16,0.028533583986950866,-0.6988956731808944,-0.04082667139300711,-0.027523980411282456,8124600.0,1.5569130504886395e-06,6.85808929954,-0.8804943359253323,15.91040705419897
2012-01-17,-0.04790613087708521,0.45012805029858427,-0.10642778392794572,-0.15667437320438826,8132100.0,9.900764653656496e-06,6.12819805341,-0.026171435666766274,15.91132975075265
2012-01-18,0.003452714812098251,0.8979822100442227,0.0038449701714338147,-0.12664542427595382,8139600.0,1.6394757619539044e-05,6.15176079213,1.712542624062805,15.912251596722172
2012-01-19,0.02288521747688355,1.4185994838704516,0.016132261245749513,-0.029910737096235374,8146450.0,3.028507128258321e-05,6.25100260435,13.587237381316944,15.913092807501204
2012-01-20,0.04441625703866059,0.5520640640597545,0.0804548963249545,-0.055394913173426596,8153300.0,1.1753032346411883e-05,6.75392637081,4.712740767893828,15.913933311239393
2012-01-21,-0.025728418288643088,0.37624699164533837,-0.06838172493056227,-0.08253145144347473,8161025.0,9.975934690801708e-06,6.29208123552,5.407509197556502,15.914880331796768
2012-01-22,-0.006256835933359302,0.32132296267138116,-0.019472109560243922,0.006749632856102528,8168750.0,9.9490170503443e-06,6.16956114034,0.004873603037315322,15.915826456354669
2012-01-23,0.015497417599985887,0.3969161572285369,0.039044562227439794,0.04205107623835791,8176400.0,1.1609098024803093e-05,6.4104489542,-0.2919018204351169,15.91676251390796
2012-01-24,0.0016598179457466902,0.31492811872839255,0.005270466011255692,0.030912225671691607,8184050.0,1.0440581554364893e-05,6.44423500753,-0.6552564972706795,15.917697696076852
2012-01-25,-0.008953259254964914,0.2788361888600779,-0.03210938756395687,-0.07649058848535284,8191175.0,9.903738645554514e-06,6.23731456812,-0.15734609131931343,15.91856791318222
2012-01-26,0.005966543375823731,-0.4135158603026561,-0.01442881385844974,-0.023007286915302516,8198300.0,3.649423731749265e-06,6.14731751724,-0.6341772630975412,15.919437373668156
2012-01-27,-0.02341814716217809,0.35247956446616513,-0.06643831167246583,-0.06980415793987349,8205650.0,1.1221535511507315e-05,5.73890012008,0.1279039381200957,15.920333499356403
2012-01-28,0.1976118106962071,-1.3681677884474617,-0.14443536265420232,-0.2340630063385709,8213000.0,3.043954705953976e-08,4.91,-0.9973779576161296,15.921228822722329
2012-01-29,-0.1352681936006682,-1.0850885462035595,0.12466097266802434,-0.14309683471389245,8221225.0,1.150053237808234e-06,5.5220853758,-0.8898477798559572,15.922229782692968
2012-01-30,-0.0020621957782094506,-0.8380986359605025,0.002460564532295262,-0.1124909986881556,8229450.0,1.8421644216806714e-06,5.53567282322,-0.8139930295406611,15.92322974174454
2012-01-31,0.022648098367271618,0.5062100854684957,0.04474051192858175,-0.05920889184904454,8236775.0,1.3415849448358126e-05,5.7833416592,2.676155589070923,15.924119441779998
2012-02-01,-0.016947277375363633,-0.8081393783522248,0.020970735778175653,0.02887704359763088,8244100.0,1.4627195545905558e-06,5.90462258905,-0.8696506772098538,15.925008350952883
2012-02-02,0.0518730033828318,1.2859033724607656,0.04033973663477153,0.2510821811038695,8252175.0,3.0416336300429885e-05,6.14281350922,998.2374801417225,15.925987359928541
2012-02-03,-0.004467359561689997,0.893024278465532,-0.00500250628053045,0.10684345317180566,8260250.0,1.883144616688357e-05,6.11208404606,15.374412546998649,15.92696541138297
2012-02-04,-0.0013387089534630083,0.10024232164504454,-0.013354728137715544,0.08938136661085982,8267750.0,8.180580459012429e-06,6.03045882527,3.4407439220593554,15.927872962268108
2012-02-05,0.006630054606598889,-0.2334921528762326,-0.028395192407657865,0.013120637149162784,8275250.0,5.782353881755839e-06,5.85922278662,-0.5689908489198572,15.928779690251405
2012-02-06,0.032003820607593096,-0.6003539935207662,-0.053308249720980805,-0.0605872278057924,8282525.0,3.5228795964998594e-06,5.54687787514,1.408444999209697,15.929658431563947
2012-02-07,0.015648195944983304,0.7305953400280103,0.021418417402420564,-0.0776729242640779,8289800.0,1.9952884141957585e-05,5.66568322075,-0.3440076429692953,15.930536401368101
2012-02-08,0.0017218544272783898,0.21234495086133798,0.008108760864310671,-0.06551924874104864,8296700.0,1.0072922982631648e-05,5.71162489112,-0.46510093312187595,15.931368403345376
2012-02-09,0.0026219875229728795,0.23186618841103446,0.011308192630159697,-0.04216027121926624,8303600.0,1.0068306367117877e-05,5.77621304562,0.23075696370980214,15.932199713670776
2012-02-10,0.015615999466862231,0.8746346893124066,0.01785431067128007,0.0034339983224305204,8310725.0,2.128941864277786e-05,5.87934334784,2.681791028036013,15.933057407310065
2012-02-11,0.07798269598644873,-1.276096425851975,-0.06111034746796995,-0.004835736926932621,8317850.0,2.259583666452268e-07,5.52005463297,-0.9358597532343351,15.933914365941341
2012-02-12,0.00017904257265015245,0.004799552470744928,0.03730401401828276,0.010641542296115025,8325525.0,7.788509721609148e-06,5.72597482838,-0.609654941802062,15.934836654905453
2012-02-13,-3.893766519364918e-05,0.4305044613195186,-9.044660088841638e-05,0.0024217350690354245,8333200.0,1.1974324271588345e-05,5.72545693342,0.1887636083622608,15.935758094036364
2012-02-14,-0.06431926179319196,0.6536642346286392,-0.09839801290295946,-0.10632047200469574,8340150.0,1.538880407186921e-05,5.16208334821,0.5284401875302054,15.9365917597847
