date,RV_Bitcoin,V_Bitcoin,R_Bitcoin
2017-08-05,0.07267541693514515,0.5894908216579395,0.12328506952957463
2017-08-06,-0.0003275003090682454,0.027337157566620363,-0.011980042485036368
2017-08-07,0.016233397339094294,0.3162010002667195,0.05133885511241654
2017-08-08,0.005886531056286248,0.4851276889592171,0.012133982846691538
2017-08-09,-0.0069768803035285395,0.30799679908673383,-0.022652444194927512
2017-08-10,0.003948707797423129,0.3400782620884506,0.011611173772689165
2017-08-11,0.05021184038133559,0.6303567670773091,0.07965622486159085
2017-08-12,0.04600339726369377,0.7174203174795402,0.06412335438911754
2017-08-13,0.05121642031454306,1.0552158056754628,0.04853644158766035
2017-08-14,0.04883241984297452,0.7897214533274877,0.06183499211933441
2017-08-15,-0.034731388963624446,1.0490067901413482,-0.03310883141084775
2017-08-16,0.031684360350124126,0.6805432823779896,0.0465574507464257
2017-08-17,-0.00802258682087384,0.7813060560267182,-0.010268174371605654
2017-08-18,-0.03592186431950277,0.9095830972943659,-0.03949266914299032
2017-08-19,0.007163087199961057,0.9009336114238948,0.007950738111146771
2017-08-20,-0.013449411743329748,0.5319011507733116,-0.025285547368672057
2017-08-21,-0.016561806846649436,0.787931044864699,-0.021019360710039514
2017-08-22,0.02626022688861738,1.0638449114117776,0.024684262345879615
2017-08-23,0.00720560917445999,0.5793479320011166,0.012437446957946685
2017-08-24,0.017692975531548184,0.4010304748784286,0.04411878059120511
2017-08-25,0.0018507721406380788,0.2172942844686112,0.008517353068738576
2017-08-26,-0.00027865622925070887,0.06344654019751772,-0.004391984628054013
2017-08-27,0.0004725757951046471,0.06748159089939065,0.007003032809484555
2017-08-28,-1.4817178823132606e-05,0.29519053054632494,-5.01953053700932e-05
2017-08-29,0.02291615653426583,0.5114775035468782,0.04480384058996156
2017-08-30,-0.0007513898091595797,0.25077470582637673,-0.0029962743119706925
2017-08-31,0.007309426962879382,0.24165201617519827,0.030247738374258093
2017-09-01,0.020867491675920734,0.520347532995487,0.04010298954583824
2017-09-02,-0.035176743606536644,0.5493710301705192,-0.0640309402474647
2017-09-03,0.000169365664786305,0.18508029235172785,0.0009150929179668754
2017-09-04,-0.04536221764860962,0.5997208394486435,-0.07563888840400079
2017-09-05,0.01614647573596797,0.48781540882212937,0.033099560702592346
2017-09-06,0.012723048227389669,0.25242668415892666,0.05040294479873331
2017-09-07,4.634537361992491e-05,0.07719392897667987,0.0006003758875121612
2017-09-08,-0.036076816500960035,0.44714527709006546,-0.08068253954450988
2017-09-09,0.0001372755452072533,-0.21580072929190663,-0.0006361217853975143
2017-09-10,0.000885340667840256,-0.036282998280963596,-0.02440097868937041
2017-09-11,-0.0010681895442460365,-0.11489907121194065,0.009296763959698806
2017-09-12,-0.000409879914592186,0.055995436381977015,-0.007319880709494964
2017-09-13,-0.01311537970427268,0.21826259622998379,-0.060089909727148005
