date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin,btc_tot,turnover,turnover_pct_change,log_btc_tot
2013-04-15,-0.12039345096339604,1.273354554595569,-0.09454825486655938,-0.5068407019045297,11037762.5,0.0017737407120328962,-0.06453822499225814,16.216832906171007
2013-04-16,-0.44449392663189835,1.8475635514056155,-0.24058383609794098,-0.3848179432828107,11042050.0,0.003233691777695265,-0.04210841065795656,16.217221269981064
2013-04-17,0.4824951021875292,1.65041598718837,0.2923475692994846,0.11350167996128979,11046175.0,0.0027932224611234204,0.05844658829796279,16.21759477215681
2013-04-18,0.14310636417752168,0.9872347993589345,0.14495676638470245,-0.046771378304233946,11050300.0,0.0014956571058432802,-0.01987826002679627,16.217968134880767
2013-04-19,0.3043457577631432,1.3740458468685093,0.22149607195186105,0.2428125778402026,11053675.0,0.002306830266712202,3.405371012668696,16.21827350982136
2013-04-20,0.0050512913253168805,0.13139782070635508,0.038442732901981636,0.4253544672633398,11057050.0,0.0006760224696768125,-0.6188718762044885,16.21857879153656
2013-04-21,-0.041847388568248954,0.922510936700295,-0.045362485043192846,0.7917670326758359,11061250.0,0.0015539013014894338,-0.5194652402533741,16.218958567563696
2013-04-22,-0.0014605400090465343,-0.04611435824230181,0.031672131299590456,0.4303552367069554,11065450.0,0.0006032786247491065,-0.7840205593554941,16.219338199415752
2013-04-23,0.049555376920878615,0.5930077837248451,0.08356614918206917,0.35366204323579287,11069625.0,0.0012097853863613267,-0.19113453101322542,16.219715428772282
2013-04-24,0.13260273674437847,1.0515280278962225,0.12610480484260123,0.24794943350497678,11073800.0,0.0019173951439253013,-0.1688182821278572,16.220092515880488
2013-04-25,-0.023387335996297137,0.7889447131552272,-0.029643821178247265,0.16612635949079535,11077937.5,0.0014954129949370089,1.212075873235285,16.22046607574667
2013-04-26,-0.021133618529822068,0.33700908550029585,-0.06270934357288571,0.14493650609733444,11082075.0,0.0009645234387693641,-0.3792891235467425,16.22083949611799
2013-04-27,0.002460223700275425,-0.1309517883491642,-0.018787247820668096,0.08893733399891435,11086150.0,0.0006031016256897119,-0.00029339521099081,16.221207139449458
2013-04-28,-0.0066243523452796105,-0.4113993890908203,0.01610199849814853,0.021138766794037922,11090225.0,0.00046315791614687707,-0.6171569591033681,16.22157464766898
2013-04-29,0.01620419640765144,0.28812252389398285,0.05624064439201537,-0.04221324301785834,11094350.0,0.0009451173015994627,-0.5070826665052391,16.22194652768449
2013-04-30,-0.0007145875743324702,0.046296809979225806,-0.015434920346631187,-0.028188395910356823,11098475.0,0.00076274417713785,-0.4899441293339978,16.222318269456665
2013-05-01,-0.115887567077132,0.9350290452186858,-0.12394007188303768,-0.09167428674969769,11102037.5,0.001900993590581909,0.9709148727452261,16.22263920799631
2013-05-02,-0.11361029343285552,0.9697121050909967,-0.1171587864443483,-0.1827385312628521,11105600.0,0.001956232315048264,2.2436197014244503,16.222960043567458
2013-05-03,-0.17230217366492548,1.1440302212430051,-0.15060980948363123,-0.31682658270689523,11109362.5,0.002418101348848775,4.220900398217408,16.223298779231403
2013-05-04,0.09103255466508195,0.5840252345108441,0.15587092694946159,-0.252386001896045,11113125.0,0.0014316520399707553,0.5147876750831974,16.22363740019235
2013-05-05,-0.003510669600581229,-0.04595035994267427,0.0764013514793136,-0.18265157420851397,11117087.5,0.0008126176732736878,0.06538692477861341,16.223993897013237
2013-05-06,0.01596245448952402,0.5416803622067476,0.029468401668642175,-0.03952418036679972,11121050.0,0.0015512524100152413,-0.18397809561241563,16.224350266789433
2013-05-07,-0.030488793782022093,0.3557069549030034,-0.08571323490241001,-0.00531339429642641,11125287.5,0.00134302620360148,-0.3134628268481777,16.22473122837929
2013-05-08,-0.014405715598331419,-0.2570343849668113,0.05604586950571422,0.23669273925488632,11129525.0,0.0007423174522263978,-0.6930164020710692,16.225112044892683
2013-05-09,0.0077744950647615114,-0.4715758645840147,-0.01648620221821473,0.05228390498908442,11133687.5,0.0006040863305108932,-0.5780494745614073,16.225485980150093
2013-05-10,-0.0011247327980719256,-0.028845525602510413,0.038991586201987616,0.015712328934624153,11137850.0,0.0009409477698837748,0.15792186268002273,16.225859775632195
2013-05-11,0.0008076617978072557,-0.8213460714537817,-0.0009833392109341865,-0.01433250643747086,11142262.5,0.00042110881581456185,-0.7285362374970141,16.226255868789956
2013-05-12,0.004330058520264496,-1.1641930440390151,-0.003719364707112427,0.07406283691441917,11146675.0,0.00030203652969786954,-0.7751074931465047,16.226651805120042
2013-05-13,-0.011400257957232478,-1.1300559517956517,0.01008822433890777,0.027321118423658808,11150762.5,0.0003059917413199322,-0.5877885661960587,16.227018439182434
2013-05-14,-0.003573681069098309,0.13305028872859026,-0.026859626561113847,0.01648564471513958,11154850.0,0.0010865236053375885,0.7986230617380206,16.227384938873556
2013-05-15,-0.0017010144734817504,0.046380154146710595,-0.03667548124357389,-0.057542373276098235,11158500.0,0.0009781349011784737,0.03952093036927251,16.227712097281643
2013-05-16,-0.006650468703076339,-0.33740246694010523,0.019710788612155916,-0.0380198374058095,11162150.0,0.0006733256283574401,0.5989350093633368,16.228039148692112
2013-05-17,-0.003780566040251492,-0.09283036722578153,0.04072553145304725,0.004894886538476584,11166000.0,0.0008706216098164069,1.8825043470314644,16.228384004852444
2013-05-18,-0.017141323623317894,-0.9947709601212864,0.01723142744459283,0.012001363083242511,11169850.0,0.00034971202852679314,0.14288061180431955,16.228728742128
2013-05-19,0.002012464489312139,-0.7976549705529354,-0.0025229761784310023,0.0373098633082638,11173500.0,0.0004296202113858683,-0.6045919211737851,16.22905546126658
2013-05-20,-0.0016248631300176983,-0.8684008184585599,0.0018710981098588597,0.07881690084503035,11177150.0,0.00040630302768952727,-0.5846145279142925,16.229382073694623
2013-05-21,-0.0027591848019092435,-1.1013169812691874,0.002505350275022078,0.060614173295379103,11181087.5,0.00032700349793345236,-0.5143456833342752,16.229734292874753
2013-05-22,-0.002537983273750177,-0.4096663003805068,0.006195245426320994,0.025424000996294494,11185025.0,0.000650477286530875,-0.25285878595634104,16.230086388040213
2013-05-23,-0.0012691363981771164,-0.06018571691730923,0.02108700308282141,0.02931062865095524,11189062.5,0.0009127480931668761,1.6099991384681411,16.230447296617495
2013-05-24,0.009425091271981208,0.21000602970443172,0.04488009837263407,0.0782265307729002,11193100.0,0.0011787245744521177,1.7436432067518184,16.230808074986772
2013-05-25,-0.010486480242122434,-0.7349337225647279,0.014268606705822862,0.09156888859604972,11197262.5,0.00045963959483400515,0.13127287642373786,16.231179886747118
2013-05-26,-0.011032383246942067,-1.0177988987647488,0.010839452921723058,0.10064340092758917,11201425.0,0.00034960415082456025,0.0691144071361196,16.23155156031486
2013-05-27,0.0066825962194346335,-0.39076645545149,-0.017101253513978287,0.07516013817127098,11205600.0,0.0006616166743110588,0.017124945037808148,16.231924211306975
2013-05-28,0.007968916470458892,-0.5784496835100246,-0.013776334740307261,0.03845056200601027,11209775.0,0.000541737707017313,-0.4064762106073575,16.232296723482058
2013-05-29,-0.00161135803591544,-0.07478518387918331,0.02154648758393929,0.015260531614113226,11213987.5,0.000887002882538437,-0.2474892763216341,16.232672440987052
2013-05-30,-0.0005236994817960721,-0.11528148929787463,0.004542789002689673,0.005525202346913671,11218200.0,0.0008408083410627373,0.8292774393519946,16.23304801738142
2013-05-31,0.004674290905305336,-0.6135328682978107,-0.007618647910866971,-0.01283585936371101,11223000.0,0.0005020002224129021,0.43591036098658287,16.23347580199839
2013-06-01,-0.002115570523634216,-1.0854654004036197,0.0019489985796392606,0.0062970633347188,11227800.0,0.0003033973862519817,-0.5414302601005192,16.233903403693933
2013-06-02,-0.02115499067127379,0.4329158867462537,-0.04886628400327897,-0.029507099696184147,11232962.5,0.0013476524124423988,1.4876474260251746,16.23436309424014
2013-06-03,0.0009181914166412987,-0.07013768787915975,-0.013091270106069808,-0.06241377435971529,11238125.0,0.0007875239179231412,-0.11215179406250131,16.23482257356804
2013-06-04,-0.0007193587056298071,-0.19350313843460665,0.003717555753613322,-0.06318400270214619,11243275.0,0.0007093892765212983,-0.15630085730992183,16.235280730096555
2013-06-05,-0.0004927565414359712,-0.6968278642097667,0.0007071424188738185,-0.055324389505435945,11248425.0,0.0004207724147122819,-0.16180831018399267,16.23573867681379
2013-06-06,0.003835371436202671,-0.6243611844414776,-0.006142872958436074,-0.06295371364879199,11252662.5,0.0004387386692367251,0.44608585675928647,16.23611532528023
2013-06-07,-0.04245352146041774,0.7176030437166006,-0.059160174740261695,-0.07309513953346536,11256900.0,0.0016222473412573623,0.20375797667093187,16.23649183193602
2013-06-08,0.01591572821475895,-0.5381439934849457,-0.02957522225917808,-0.08857687042468565,11261087.5,0.0004488915581172778,-0.429996285952692,16.236863756829244
2013-06-09,-0.13967793757982155,1.2689357998063118,-0.11007486556935486,-0.19190578419093174,11265275.0,0.0027282510978027612,2.845915336050121,16.237235543445767
2013-06-10,0.020655569273401047,0.4580528986735555,0.04509428787202552,-0.15606213525857127,11269725.0,0.0012011436310557712,1.85461591363373,16.237630484653476
2013-06-11,-0.02110333128876304,-0.500609184952082,0.04215530182647975,-0.11504954160718461,11274175.0,0.00046427817027587385,0.05821119228806504,16.2380252699442
2013-06-12,-0.0026057908581471503,-0.14219827861884582,0.018325052057288405,-0.04216722398820738,11279087.5,0.0006749323074716815,-0.5839522800829133,16.23846090537191
2013-06-13,0.002977681886151989,-0.06783237738450154,-0.04389764889520642,-0.05630380621351838,11284000.0,0.0007131584988488125,0.5887099811810053,16.238896351104025
2013-06-14,-0.008757395982308569,0.23691958174343597,-0.03696358029110525,0.02122500938068672,11288350.0,0.0009477392184774569,-0.6526202374698087,16.239281778412554
2013-06-15,-0.0032393964193251404,-0.6690449051317984,0.004841822117585659,-0.018108116055653878,11292700.0,0.00037576555810833544,-0.68716017935503,16.239667057224107
2013-06-16,0.004248948798711187,-0.9838293131120963,-0.004318786543644149,-0.06189480514542922,11296962.5,0.00027350136179614653,-0.41091057192365477,16.24004444223821
2013-06-17,-0.0019767382257249284,-0.5403188304421738,0.003658466287594031,-0.07540601187999207,11301225.0,0.0004234732093441198,-0.37256936042895283,16.24042168488659
2013-06-18,0.013863286006102284,0.28749494935629283,0.0482209723584448,0.013676839246366645,11304612.5,0.0009619739992768439,0.34889228808136163,16.2407213862381
2013-06-19,-0.0014617057077826805,-0.37858353915481135,0.0038609859029949956,0.056648129195866925,11308000.0,0.00048492533892377076,-0.48833462890477053,16.24102099779562
2013-06-20,0.0006528138986994487,0.11952860642473428,0.0054615703991371944,0.05729982964051383,11311987.5,0.0008034419659383464,1.138146907297739,16.241373562096665
2013-06-21,-0.02582089552950825,0.45130275562069233,-0.0572141322159575,0.0011310085235887168,11315975.0,0.0010897570029096036,2.984466460250574,16.24172600213993
2013-06-22,-0.007115819835602774,-0.8278297157871286,0.008595753087743185,0.006055862026679737,11320325.0,0.00029595665948724975,-0.3011207014827907,16.24211034057453
2013-06-23,0.008486789960051658,-1.3333333758266583,-0.006365092267183292,-0.04633445618840093,11324675.0,0.00017460922332782175,-0.8184886249949761,16.242494531349845
2013-06-24,-0.0042772850561911555,0.2774757737243272,-0.015414985599573994,-0.06464658316976646,11328312.5,0.0008564990055217846,0.7662492280206963,16.242815681046437
2013-06-25,-0.0028700729528725486,-0.29504385458923554,0.009727614753638258,-0.06067799870984736,11331950.0,0.0004671792406549623,-0.4185277089561287,16.243136727639012
2013-06-26,0.0038265973883669117,-0.35208600810744173,-0.010868359719648946,-0.014502504082532064,11336387.5,0.00043580089150445855,-0.6000935159481524,16.243528242901803
2013-06-27,0.0023321233157834074,-0.331599188733291,-0.007032958448095483,-0.029773296206961564,11340825.0,0.00043536662936073873,0.4710485991936091,16.243919604940384
2013-06-28,-0.05984040620279145,0.998609349897766,-0.05992373915677607,-0.0820702002578384,11344937.5,0.0016357541858119534,8.368085801177244,16.244282167146086
2013-06-29,0.011266692278814846,-0.43534811684959074,-0.02587973128343035,-0.09182649531559384,11349050.0,0.00038537361299403915,-0.5500594740804549,16.24464459794808
2013-06-30,0.0026176761559758596,-1.0455337024840885,-0.0025036745824228435,-0.10282761357841352,11353012.5,0.00021057621603781375,-0.549260331553696,16.244993685176627
2013-07-01,-0.04556904130428726,1.1112592701844521,-0.04100666921475804,-0.13016397402966307,11356975.0,0.0018362696661743112,3.213551881078529,16.24534265058581
2013-07-02,0.0045200034242253145,0.6204618644491564,0.0072849012698599225,-0.11762157365149695,11361125.0,0.001114888841325133,1.5608045406745026,16.245707998044107
2013-07-03,-0.046390833860082144,1.0759341048907256,-0.04311679837009508,-0.10184617054772982,11365275.0,0.001824934770623676,0.1156534315807467,16.246073212072385
2013-07-04,-0.07431834722200514,1.131949768881718,-0.06565516356386214,-0.13851972921195632,11369612.5,0.0019312383903848966,4.011340489507694,16.246454784231265
2013-07-05,-0.1292163116396309,1.5238674544792454,-0.08479498086255033,-0.20959000286737928,11373950.0,0.0028956840788907988,12.751239970856028,16.246836210848365
2013-07-06,-0.04002631918329241,0.8558333849210182,-0.04676882193253806,-0.21433921536649958,11378637.5,0.0015156435277773812,-0.17460732718246297,16.24724825190227
2013-07-07,-0.0017335567353954553,-0.0886061145235244,0.019564752892253345,-0.2047611924569238,11383325.0,0.0006025060620240571,-0.4595819424401707,16.247660123248274
2013-07-08,0.07221193116551736,0.8798889059599402,0.08206937339065057,-0.10072247406127754,11388162.5,0.001639384580251643,-0.10167497126958724,16.24808499668465
2013-07-09,-0.0062241107957337624,0.7128566870628852,-0.008731223131788757,-0.045934971286934356,11393000.0,0.0013963837361713333,-0.2769490586332879,16.248509689680255
2013-07-10,0.10641245692641868,1.2224183702544158,0.08705076716433147,0.13320742314617817,11397537.5,0.002393076937005033,-0.17357112454003998,16.248907881259537
2013-07-11,0.05858431553096078,0.7384970170088634,0.07932911600407677,0.2831134717532926,11402075.0,0.0015182374245915765,0.0017114161520546123,16.2493059143454
2013-07-12,0.10788737860583103,1.3271427127100974,0.08129297442738403,0.36079790760144737,11406025.0,0.0028108679275032277,3.6652940188857297,16.24965228252508
2013-07-13,0.013862281128113245,-0.3547549211817067,-0.039075655615818605,0.20844732265535248,11409975.0,0.000526254948435908,-0.6789923763006672,16.249998530775386
2013-07-14,-0.01276944951331523,-0.515380698704166,0.024776732123305667,0.2492965854996898,11414150.0,0.0004558325956606493,-0.6735620847959234,16.250364371748176
2013-07-15,0.005871193588107385,0.3962401220670708,0.014817261708579776,0.166281997358654,11418325.0,0.0011412060017559492,-0.5231218921092511,16.250730078930296
2013-07-16,-0.0005654459476866259,0.05254138441122347,-0.010761915659874388,0.06893305458007548,11422487.5,0.0008129116840399257,-0.46456880137926493,16.2510945580876
2013-07-17,0.0025951420069141888,-0.18443410099376312,-0.014070836103145301,-0.025340682230964973,11426650.0,0.0006480347660224125,-0.7694538545615575,16.25145890444825
2013-07-18,-0.08028145040642576,0.8678051445663453,-0.09251091781271192,-0.079539721418603,11430912.5,0.0018761989533556487,2.565190140124922,16.251831866355225
2013-07-19,-0.0008476905301113624,-0.02759208488829401,0.030722235508596762,-0.0741994365245533,11435175.0,0.000759932467321226,0.6671305969680323,16.252204689213475
2013-07-20,-0.00909907185866811,-0.7101068531144925,0.01281366574447218,-0.07602728311579554,11439950.0,0.0003891166366898457,-0.6590303274859051,16.252622173277004
2013-07-21,0.00907560514579396,-1.141313935949312,-0.007951891990388371,-0.07340265185108252,11444725.0,0.00025407881896244775,-0.6874459748201025,16.25303948312032
2013-07-22,-0.0008398348542642643,-0.10506570938014814,0.007993424869246146,-0.05266618674330903,11448787.5,0.000724445114228035,0.11791087795277311,16.253394387160725
2013-07-23,-0.0018222166057833761,0.37956049328443786,-0.0048008595152125855,0.03889491919051258,11452850.0,0.0011384503689474672,-0.3932144739174339,16.253749165288934
2013-07-24,0.0008437819406011695,0.04141717869980699,0.020372752734244104,0.028463374492906368,11456487.5,0.0008097090055656237,0.06550126542146661,16.254066721397276
2013-07-25,0.003264104466597642,0.14708272866121597,0.022192302905367223,0.037986927688201,11460125.0,0.0009089674062717466,1.3359767241107705,16.254384176695744
